year_reg,month_reg,ethnicity,sex,age_group,count
2012,2,Total,Female,25_29,3
2012,2,Total,Female,30_34,6
2012,2,Total,Female,35_39,6
2012,2,Total,Female,40_44,15
2012,2,Total,Female,45_49,27
2012,2,Total,Female,50_54,30
2012,2,Total,Female,55_59,27
2012,2,Total,Female,60_64,63
2012,2,Total,Female,65_69,63
2012,2,Total,Female,70_74,90
2012,2,Total,Female,75_79,114
2012,2,Total,Female,80_84,171
2012,2,Total,Female,85_89,174
2012,2,Total,Female,90_94,165
2012,2,Total,Female,95_,78
2012,2,Total,Female,10_14,6
2012,2,Total,Male,00_00,18
2012,2,Total,Male,01_04,3
2012,2,Total,Male,05_09,0
2012,2,Total,Male,15_19,9
2012,2,Total,Male,20_24,12
2012,2,Total,Male,25_29,12
2012,2,Total,Male,30_34,6
2012,2,Total,Male,35_39,9
2012,2,Total,Male,40_44,24
2012,2,Total,Male,45_49,27
2012,2,Total,Male,50_54,60
2012,2,Total,Male,55_59,69
2012,2,Total,Male,60_64,78
2012,2,Total,Male,65_69,102
2012,2,Total,Male,70_74,135
2012,2,Total,Male,75_79,144
2012,2,Total,Male,80_84,189
2012,2,Total,Male,85_89,159
2012,2,Total,Male,90_94,99
2012,2,Total,Male,95_,18
2012,2,Total,Male,10_14,3
2012,2,European,Female,00_00,6
2012,2,European,Female,01_04,0
2012,2,European,Female,05_09,0
2012,2,European,Female,15_19,3
2012,2,European,Female,20_24,0
2012,2,European,Female,25_29,0
2012,2,European,Female,30_34,3
2012,2,European,Female,35_39,3
2012,2,European,Female,40_44,12
2012,2,European,Female,45_49,18
2012,2,European,Female,50_54,21
2012,2,European,Female,55_59,18
2012,2,European,Female,60_64,45
2012,2,European,Female,65_69,42
2012,2,European,Female,70_74,63
2012,2,European,Female,75_79,102
2012,2,European,Female,80_84,153
2012,2,European,Female,85_89,162
2012,2,European,Female,90_94,159
2012,2,European,Female,95_,72
2012,2,European,Female,10_14,0
2012,2,European,Male,00_00,6
2012,2,European,Male,01_04,3
2012,2,European,Male,05_09,0
2012,2,European,Male,15_19,3
2012,2,European,Male,20_24,6
2012,2,European,Male,25_29,6
2012,2,European,Male,30_34,3
2012,2,European,Male,35_39,3
2012,2,European,Male,40_44,18
2012,2,European,Male,45_49,15
2012,2,European,Male,50_54,39
2012,2,European,Male,55_59,45
2012,2,European,Male,60_64,54
2012,2,European,Male,65_69,81
2012,2,European,Male,70_74,111
2012,2,European,Male,75_79,111
2012,2,European,Male,80_84,174
2012,2,European,Male,85_89,147
2012,2,European,Male,90_94,96
2012,2,European,Male,95_,15
2012,2,European,Male,10_14,0
2012,2,Māori,Female,00_00,9
2012,2,Māori,Female,01_04,0
2012,2,Māori,Female,05_09,0
2012,2,Māori,Female,15_19,3
2012,2,Māori,Female,20_24,3
2012,2,Māori,Female,25_29,3
2012,2,Māori,Female,30_34,6
2012,2,Māori,Female,35_39,0
2012,2,Māori,Female,40_44,3
2012,2,Māori,Female,45_49,3
2012,2,Māori,Female,50_54,6
2012,2,Māori,Female,55_59,9
2012,2,Māori,Female,60_64,12
2012,2,Māori,Female,65_69,15
2012,2,Māori,Female,70_74,27
2012,2,Māori,Female,75_79,6
2012,2,Māori,Female,80_84,12
2012,2,Māori,Female,85_89,6
2012,2,Māori,Female,90_94,3
2012,2,Māori,Female,95_,3
2012,2,Māori,Female,10_14,3
2012,2,Māori,Male,00_00,3
2012,2,Māori,Male,01_04,3
2012,2,Māori,Male,05_09,3
2012,2,Māori,Male,15_19,6
2012,2,Māori,Male,20_24,3
2012,2,Māori,Male,25_29,6
2012,2,Māori,Male,30_34,0
2012,2,Māori,Male,35_39,6
2012,2,Māori,Male,40_44,6
2012,2,Māori,Male,45_49,6
2012,2,Māori,Male,50_54,18
2012,2,Māori,Male,55_59,15
2012,2,Māori,Male,60_64,18
2012,2,Māori,Male,65_69,6
2012,2,Māori,Male,70_74,15
2012,2,Māori,Male,75_79,21
2012,2,Māori,Male,80_84,9
2012,2,Māori,Male,85_89,3
2012,2,Māori,Male,90_94,0
2012,2,Māori,Male,95_,0
2012,2,Māori,Male,10_14,0
2012,2,Asian,Female,00_00,3
2012,2,Asian,Female,01_04,0
2012,2,Asian,Female,05_09,0
2012,2,Asian,Female,15_19,0
2012,2,Asian,Female,20_24,0
2012,2,Asian,Female,25_29,0
2012,2,Asian,Female,30_34,0
2012,2,Asian,Female,35_39,0
2012,2,Asian,Female,40_44,0
2012,2,Asian,Female,45_49,0
2012,2,Asian,Female,50_54,0
2012,2,Asian,Female,55_59,0
2012,2,Asian,Female,60_64,3
2012,2,Asian,Female,65_69,6
2012,2,Asian,Female,70_74,0
2012,2,Asian,Female,75_79,3
2012,2,Asian,Female,80_84,3
2012,2,Asian,Female,85_89,0
2012,2,Asian,Female,90_94,3
2012,2,Asian,Female,95_,0
2012,2,Asian,Female,10_14,0
2012,2,Asian,Male,00_00,3
2012,2,Asian,Male,01_04,0
2012,2,Asian,Male,05_09,0
2012,2,Asian,Male,15_19,0
2012,2,Asian,Male,20_24,0
2012,2,Asian,Male,25_29,0
2012,2,Asian,Male,30_34,0
2012,2,Asian,Male,35_39,0
2012,2,Asian,Male,40_44,0
2012,2,Asian,Male,45_49,3
2012,2,Asian,Male,50_54,3
2012,2,Asian,Male,55_59,3
2012,2,Asian,Male,60_64,3
2012,2,Asian,Male,65_69,6
2012,2,Asian,Male,70_74,3
2012,2,Asian,Male,75_79,6
2012,2,Asian,Male,80_84,3
2012,2,Asian,Male,85_89,3
2012,2,Asian,Male,90_94,3
2012,2,Asian,Male,95_,0
2012,2,Asian,Male,10_14,0
2012,2,Pacific,Female,00_00,3
2012,2,Pacific,Female,01_04,0
2012,2,Pacific,Female,05_09,0
2012,2,Pacific,Female,15_19,0
2012,2,Pacific,Female,20_24,0
2012,2,Pacific,Female,25_29,0
2012,2,Pacific,Female,30_34,3
2012,2,Pacific,Female,35_39,3
2012,2,Pacific,Female,40_44,0
2012,2,Pacific,Female,45_49,3
2012,2,Pacific,Female,50_54,3
2012,2,Pacific,Female,55_59,3
2012,2,Pacific,Female,60_64,9
2012,2,Pacific,Female,65_69,6
2012,2,Pacific,Female,70_74,3
2012,2,Pacific,Female,75_79,3
2012,2,Pacific,Female,80_84,9
2012,2,Pacific,Female,85_89,3
2012,2,Pacific,Female,90_94,3
2012,2,Pacific,Female,95_,0
2012,2,Pacific,Female,10_14,0
2012,2,Pacific,Male,00_00,3
2012,2,Pacific,Male,01_04,0
2012,2,Pacific,Male,05_09,0
2012,2,Pacific,Male,15_19,3
2012,2,Pacific,Male,20_24,3
2012,2,Pacific,Male,25_29,0
2012,2,Pacific,Male,30_34,0
2012,2,Pacific,Male,35_39,0
2012,2,Pacific,Male,40_44,3
2012,2,Pacific,Male,45_49,3
2012,2,Pacific,Male,50_54,0
2012,2,Pacific,Male,55_59,9
2012,2,Pacific,Male,60_64,3
2012,2,Pacific,Male,65_69,9
2012,2,Pacific,Male,70_74,9
2012,2,Pacific,Male,75_79,6
2012,2,Pacific,Male,80_84,3
2012,2,Pacific,Male,85_89,3
2012,2,Pacific,Male,90_94,0
2012,2,Pacific,Male,95_,3
2012,2,Pacific,Male,10_14,0
2012,2,MELAA or Other,Female,00_00,3
2012,2,MELAA or Other,Female,01_04,0
2012,2,MELAA or Other,Female,05_09,0
2012,2,MELAA or Other,Female,15_19,0
2012,2,MELAA or Other,Female,20_24,0
2012,2,MELAA or Other,Female,25_29,0
2012,2,MELAA or Other,Female,30_34,0
2012,2,MELAA or Other,Female,35_39,0
2012,2,MELAA or Other,Female,40_44,0
2012,2,MELAA or Other,Female,45_49,0
2012,2,MELAA or Other,Female,50_54,0
2012,2,MELAA or Other,Female,55_59,3
2012,2,MELAA or Other,Female,60_64,3
2012,2,MELAA or Other,Female,65_69,0
2012,2,MELAA or Other,Female,70_74,0
2012,2,MELAA or Other,Female,75_79,0
2012,2,MELAA or Other,Female,80_84,0
2012,2,MELAA or Other,Female,85_89,3
2012,2,MELAA or Other,Female,90_94,3
2012,2,MELAA or Other,Female,95_,0
2012,2,MELAA or Other,Female,10_14,0
2012,2,MELAA or Other,Male,00_00,0
2012,2,MELAA or Other,Male,01_04,0
2012,2,MELAA or Other,Male,05_09,0
2012,2,MELAA or Other,Male,15_19,0
2012,2,MELAA or Other,Male,20_24,0
2012,2,MELAA or Other,Male,25_29,0
2012,2,MELAA or Other,Male,30_34,0
2012,2,MELAA or Other,Male,35_39,0
2012,2,MELAA or Other,Male,40_44,0
2012,2,MELAA or Other,Male,45_49,0
2012,2,MELAA or Other,Male,50_54,0
2012,2,MELAA or Other,Male,55_59,3
2012,2,MELAA or Other,Male,60_64,3
2012,2,MELAA or Other,Male,65_69,0
2012,2,MELAA or Other,Male,70_74,0
2012,2,MELAA or Other,Male,75_79,0
2012,2,MELAA or Other,Male,80_84,0
2012,2,MELAA or Other,Male,85_89,3
2012,2,MELAA or Other,Male,90_94,3
2012,2,MELAA or Other,Male,95_,0
2012,2,MELAA or Other,Male,10_14,0
2012,2,Unspecified,Female,00_00,0
2012,2,Unspecified,Female,01_04,0
2012,2,Unspecified,Female,05_09,0
2012,2,Unspecified,Female,15_19,0
2012,2,Unspecified,Female,20_24,0
2012,2,Unspecified,Female,25_29,0
2012,2,Unspecified,Female,30_34,0
2012,2,Unspecified,Female,35_39,0
2012,2,Unspecified,Female,40_44,0
2012,2,Unspecified,Female,45_49,0
2012,2,Unspecified,Female,50_54,0
2012,2,Unspecified,Female,55_59,0
2012,2,Unspecified,Female,60_64,0
2012,2,Unspecified,Female,65_69,0
2012,2,Unspecified,Female,70_74,0
2012,2,Unspecified,Female,75_79,0
2012,2,Unspecified,Female,80_84,0
2012,2,Unspecified,Female,85_89,0
2012,2,Unspecified,Female,90_94,0
2012,2,Unspecified,Female,95_,0
2012,2,Unspecified,Female,10_14,0
2012,2,Unspecified,Male,00_00,0
2012,2,Unspecified,Male,01_04,0
2012,2,Unspecified,Male,05_09,0
2012,2,Unspecified,Male,15_19,0
2012,2,Unspecified,Male,20_24,0
2012,2,Unspecified,Male,25_29,0
2012,2,Unspecified,Male,30_34,0
2012,2,Unspecified,Male,35_39,0
2012,2,Unspecified,Male,40_44,0
2012,2,Unspecified,Male,45_49,0
2012,2,Unspecified,Male,50_54,0
2012,2,Unspecified,Male,55_59,0
2012,2,Unspecified,Male,60_64,0
2012,2,Unspecified,Male,65_69,0
2012,2,Unspecified,Male,70_74,0
2012,2,Unspecified,Male,75_79,0
2012,2,Unspecified,Male,80_84,0
2012,2,Unspecified,Male,85_89,0
2012,2,Unspecified,Male,90_94,0
2012,2,Unspecified,Male,95_,0
2012,2,Unspecified,Male,10_14,0
2012,3,Total,Female,00_00,6
2012,3,Total,Female,01_04,3
2012,3,Total,Female,05_09,3
2012,3,Total,Female,15_19,0
2012,3,Total,Female,20_24,6
2012,3,Total,Female,25_29,3
2012,3,Total,Female,30_34,9
2012,3,Total,Female,35_39,6
2012,3,Total,Female,40_44,15
2012,3,Total,Female,45_49,24
2012,3,Total,Female,50_54,27
2012,3,Total,Female,55_59,30
2012,3,Total,Female,60_64,51
2012,3,Total,Female,65_69,66
2012,3,Total,Female,70_74,75
2012,3,Total,Female,75_79,126
2012,3,Total,Female,80_84,165
2012,3,Total,Female,85_89,243
2012,3,Total,Female,90_94,186
2012,3,Total,Female,95_,87
2012,3,Total,Female,10_14,0
2012,3,Total,Male,00_00,12
2012,3,Total,Male,01_04,3
2012,3,Total,Male,05_09,0
2012,3,Total,Male,15_19,3
2012,3,Total,Male,20_24,15
2012,3,Total,Male,25_29,6
2012,3,Total,Male,30_34,9
2012,3,Total,Male,35_39,9
2012,3,Total,Male,40_44,15
2012,3,Total,Male,45_49,39
2012,3,Total,Male,50_54,33
2012,3,Total,Male,55_59,51
2012,3,Total,Male,60_64,75
2012,3,Total,Male,65_69,99
2012,3,Total,Male,70_74,138
2012,3,Total,Male,75_79,129
2012,3,Total,Male,80_84,192
2012,3,Total,Male,85_89,159
2012,3,Total,Male,90_94,69
2012,3,Total,Male,95_,21
2012,3,Total,Male,10_14,0
2012,3,European,Female,00_00,0
2012,3,European,Female,01_04,0
2012,3,European,Female,05_09,3
2012,3,European,Female,15_19,0
2012,3,European,Female,20_24,3
2012,3,European,Female,25_29,0
2012,3,European,Female,30_34,3
2012,3,European,Female,35_39,3
2012,3,European,Female,40_44,12
2012,3,European,Female,45_49,15
2012,3,European,Female,50_54,18
2012,3,European,Female,55_59,24
2012,3,European,Female,60_64,33
2012,3,European,Female,65_69,45
2012,3,European,Female,70_74,63
2012,3,European,Female,75_79,102
2012,3,European,Female,80_84,144
2012,3,European,Female,85_89,216
2012,3,European,Female,90_94,177
2012,3,European,Female,95_,84
2012,3,European,Female,10_14,0
2012,3,European,Male,00_00,6
2012,3,European,Male,01_04,0
2012,3,European,Male,05_09,0
2012,3,European,Male,15_19,0
2012,3,European,Male,20_24,6
2012,3,European,Male,25_29,3
2012,3,European,Male,30_34,3
2012,3,European,Male,35_39,6
2012,3,European,Male,40_44,6
2012,3,European,Male,45_49,21
2012,3,European,Male,50_54,21
2012,3,European,Male,55_59,36
2012,3,European,Male,60_64,57
2012,3,European,Male,65_69,81
2012,3,European,Male,70_74,114
2012,3,European,Male,75_79,105
2012,3,European,Male,80_84,168
2012,3,European,Male,85_89,150
2012,3,European,Male,90_94,66
2012,3,European,Male,95_,21
2012,3,European,Male,10_14,0
2012,3,Māori,Female,00_00,3
2012,3,Māori,Female,01_04,0
2012,3,Māori,Female,05_09,0
2012,3,Māori,Female,15_19,0
2012,3,Māori,Female,20_24,3
2012,3,Māori,Female,25_29,0
2012,3,Māori,Female,30_34,3
2012,3,Māori,Female,35_39,0
2012,3,Māori,Female,40_44,3
2012,3,Māori,Female,45_49,6
2012,3,Māori,Female,50_54,6
2012,3,Māori,Female,55_59,3
2012,3,Māori,Female,60_64,12
2012,3,Māori,Female,65_69,18
2012,3,Māori,Female,70_74,9
2012,3,Māori,Female,75_79,15
2012,3,Māori,Female,80_84,9
2012,3,Māori,Female,85_89,3
2012,3,Māori,Female,90_94,3
2012,3,Māori,Female,95_,0
2012,3,Māori,Female,10_14,0
2012,3,Māori,Male,00_00,3
2012,3,Māori,Male,01_04,3
2012,3,Māori,Male,05_09,0
2012,3,Māori,Male,15_19,3
2012,3,Māori,Male,20_24,6
2012,3,Māori,Male,25_29,0
2012,3,Māori,Male,30_34,3
2012,3,Māori,Male,35_39,3
2012,3,Māori,Male,40_44,0
2012,3,Māori,Male,45_49,6
2012,3,Māori,Male,50_54,9
2012,3,Māori,Male,55_59,12
2012,3,Māori,Male,60_64,15
2012,3,Māori,Male,65_69,12
2012,3,Māori,Male,70_74,15
2012,3,Māori,Male,75_79,15
2012,3,Māori,Male,80_84,12
2012,3,Māori,Male,85_89,3
2012,3,Māori,Male,90_94,0
2012,3,Māori,Male,95_,0
2012,3,Māori,Male,10_14,3
2012,3,Asian,Female,00_00,0
2012,3,Asian,Female,01_04,0
2012,3,Asian,Female,05_09,0
2012,3,Asian,Female,15_19,0
2012,3,Asian,Female,20_24,0
2012,3,Asian,Female,25_29,0
2012,3,Asian,Female,30_34,0
2012,3,Asian,Female,35_39,0
2012,3,Asian,Female,40_44,0
2012,3,Asian,Female,45_49,3
2012,3,Asian,Female,50_54,3
2012,3,Asian,Female,55_59,0
2012,3,Asian,Female,60_64,3
2012,3,Asian,Female,65_69,3
2012,3,Asian,Female,70_74,0
2012,3,Asian,Female,75_79,6
2012,3,Asian,Female,80_84,9
2012,3,Asian,Female,85_89,12
2012,3,Asian,Female,90_94,3
2012,3,Asian,Female,95_,0
2012,3,Asian,Female,10_14,0
2012,3,Asian,Male,00_00,0
2012,3,Asian,Male,01_04,3
2012,3,Asian,Male,05_09,0
2012,3,Asian,Male,15_19,0
2012,3,Asian,Male,20_24,0
2012,3,Asian,Male,25_29,0
2012,3,Asian,Male,30_34,3
2012,3,Asian,Male,35_39,3
2012,3,Asian,Male,40_44,0
2012,3,Asian,Male,45_49,3
2012,3,Asian,Male,50_54,0
2012,3,Asian,Male,55_59,0
2012,3,Asian,Male,60_64,0
2012,3,Asian,Male,65_69,3
2012,3,Asian,Male,70_74,3
2012,3,Asian,Male,75_79,3
2012,3,Asian,Male,80_84,3
2012,3,Asian,Male,85_89,3
2012,3,Asian,Male,90_94,0
2012,3,Asian,Male,95_,0
2012,3,Asian,Male,10_14,0
2012,3,Pacific,Female,00_00,0
2012,3,Pacific,Female,01_04,0
2012,3,Pacific,Female,05_09,0
2012,3,Pacific,Female,15_19,0
2012,3,Pacific,Female,20_24,0
2012,3,Pacific,Female,25_29,0
2012,3,Pacific,Female,30_34,0
2012,3,Pacific,Female,35_39,0
2012,3,Pacific,Female,40_44,0
2012,3,Pacific,Female,45_49,0
2012,3,Pacific,Female,50_54,0
2012,3,Pacific,Female,55_59,3
2012,3,Pacific,Female,60_64,3
2012,3,Pacific,Female,65_69,3
2012,3,Pacific,Female,70_74,6
2012,3,Pacific,Female,75_79,6
2012,3,Pacific,Female,80_84,6
2012,3,Pacific,Female,85_89,6
2012,3,Pacific,Female,90_94,3
2012,3,Pacific,Female,95_,0
2012,3,Pacific,Female,10_14,0
2012,3,Pacific,Male,00_00,3
2012,3,Pacific,Male,01_04,0
2012,3,Pacific,Male,05_09,0
2012,3,Pacific,Male,15_19,0
2012,3,Pacific,Male,20_24,0
2012,3,Pacific,Male,25_29,0
2012,3,Pacific,Male,30_34,3
2012,3,Pacific,Male,35_39,0
2012,3,Pacific,Male,40_44,3
2012,3,Pacific,Male,45_49,6
2012,3,Pacific,Male,50_54,3
2012,3,Pacific,Male,55_59,6
2012,3,Pacific,Male,60_64,3
2012,3,Pacific,Male,65_69,3
2012,3,Pacific,Male,70_74,6
2012,3,Pacific,Male,75_79,6
2012,3,Pacific,Male,80_84,6
2012,3,Pacific,Male,85_89,3
2012,3,Pacific,Male,90_94,3
2012,3,Pacific,Male,95_,0
2012,3,Pacific,Male,10_14,3
2012,3,MELAA or Other,Female,00_00,0
2012,3,MELAA or Other,Female,01_04,0
2012,3,MELAA or Other,Female,05_09,0
2012,3,MELAA or Other,Female,15_19,0
2012,3,MELAA or Other,Female,20_24,0
2012,3,MELAA or Other,Female,25_29,0
2012,3,MELAA or Other,Female,30_34,0
2012,3,MELAA or Other,Female,35_39,0
2012,3,MELAA or Other,Female,40_44,0
2012,3,MELAA or Other,Female,45_49,0
2012,3,MELAA or Other,Female,50_54,3
2012,3,MELAA or Other,Female,55_59,3
2012,3,MELAA or Other,Female,60_64,0
2012,3,MELAA or Other,Female,65_69,0
2012,3,MELAA or Other,Female,70_74,0
2012,3,MELAA or Other,Female,75_79,0
2012,3,MELAA or Other,Female,80_84,0
2012,3,MELAA or Other,Female,85_89,6
2012,3,MELAA or Other,Female,90_94,3
2012,3,MELAA or Other,Female,95_,0
2012,3,MELAA or Other,Female,10_14,0
2012,3,MELAA or Other,Male,00_00,3
2012,3,MELAA or Other,Male,01_04,0
2012,3,MELAA or Other,Male,05_09,0
2012,3,MELAA or Other,Male,15_19,0
2012,3,MELAA or Other,Male,20_24,0
2012,3,MELAA or Other,Male,25_29,3
2012,3,MELAA or Other,Male,30_34,0
2012,3,MELAA or Other,Male,35_39,0
2012,3,MELAA or Other,Male,40_44,0
2012,3,MELAA or Other,Male,45_49,3
2012,3,MELAA or Other,Male,50_54,0
2012,3,MELAA or Other,Male,55_59,0
2012,3,MELAA or Other,Male,60_64,0
2012,3,MELAA or Other,Male,65_69,3
2012,3,MELAA or Other,Male,70_74,0
2012,3,MELAA or Other,Male,75_79,0
2012,3,MELAA or Other,Male,80_84,3
2012,3,MELAA or Other,Male,85_89,0
2012,3,MELAA or Other,Male,90_94,3
2012,3,MELAA or Other,Male,95_,0
2012,3,MELAA or Other,Male,10_14,0
2012,3,Unspecified,Female,00_00,0
2012,3,Unspecified,Female,01_04,0
2012,3,Unspecified,Female,05_09,0
2012,3,Unspecified,Female,15_19,0
2012,3,Unspecified,Female,20_24,0
2012,3,Unspecified,Female,25_29,0
2012,3,Unspecified,Female,30_34,0
2012,3,Unspecified,Female,35_39,0
2012,3,Unspecified,Female,40_44,0
2012,3,Unspecified,Female,45_49,0
2012,3,Unspecified,Female,50_54,0
2012,3,Unspecified,Female,55_59,0
2012,3,Unspecified,Female,60_64,0
2012,3,Unspecified,Female,65_69,0
2012,3,Unspecified,Female,70_74,0
2012,3,Unspecified,Female,75_79,3
2012,3,Unspecified,Female,80_84,0
2012,3,Unspecified,Female,85_89,3
2012,3,Unspecified,Female,90_94,0
2012,3,Unspecified,Female,95_,0
2012,3,Unspecified,Female,10_14,0
2012,3,Unspecified,Male,00_00,0
2012,3,Unspecified,Male,01_04,0
2012,3,Unspecified,Male,05_09,0
2012,3,Unspecified,Male,15_19,0
2012,3,Unspecified,Male,20_24,0
2012,3,Unspecified,Male,25_29,0
2012,3,Unspecified,Male,30_34,0
2012,3,Unspecified,Male,35_39,0
2012,3,Unspecified,Male,40_44,0
2012,3,Unspecified,Male,45_49,0
2012,3,Unspecified,Male,50_54,0
2012,3,Unspecified,Male,55_59,0
2012,3,Unspecified,Male,60_64,0
2012,3,Unspecified,Male,65_69,0
2012,3,Unspecified,Male,70_74,0
2012,3,Unspecified,Male,75_79,0
2012,3,Unspecified,Male,80_84,0
2012,3,Unspecified,Male,85_89,0
2012,3,Unspecified,Male,90_94,0
2012,3,Unspecified,Male,95_,0
2012,3,Unspecified,Male,10_14,0
2012,4,Total,Female,00_00,6
2012,4,Total,Female,01_04,3
2012,4,Total,Female,05_09,0
2012,4,Total,Female,15_19,3
2012,4,Total,Female,20_24,3
2012,4,Total,Female,25_29,3
2012,4,Total,Female,30_34,9
2012,4,Total,Female,35_39,9
2012,4,Total,Female,40_44,9
2012,4,Total,Female,45_49,18
2012,4,Total,Female,50_54,30
2012,4,Total,Female,55_59,30
2012,4,Total,Female,60_64,51
2012,4,Total,Female,65_69,69
2012,4,Total,Female,70_74,84
2012,4,Total,Female,75_79,117
2012,4,Total,Female,80_84,141
2012,4,Total,Female,85_89,234
2012,4,Total,Female,90_94,165
2012,4,Total,Female,95_,81
2012,4,Total,Female,10_14,0
2012,4,Total,Male,00_00,12
2012,4,Total,Male,01_04,3
2012,4,Total,Male,05_09,3
2012,4,Total,Male,15_19,6
2012,4,Total,Male,20_24,12
2012,4,Total,Male,25_29,9
2012,4,Total,Male,30_34,6
2012,4,Total,Male,35_39,15
2012,4,Total,Male,40_44,15
2012,4,Total,Male,45_49,27
2012,4,Total,Male,50_54,48
2012,4,Total,Male,55_59,54
2012,4,Total,Male,60_64,75
2012,4,Total,Male,65_69,108
2012,4,Total,Male,70_74,138
2012,4,Total,Male,75_79,144
2012,4,Total,Male,80_84,207
2012,4,Total,Male,85_89,159
2012,4,Total,Male,90_94,78
2012,4,Total,Male,95_,27
2012,4,Total,Male,10_14,0
2012,4,European,Female,00_00,3
2012,4,European,Female,01_04,0
2012,4,European,Female,05_09,0
2012,4,European,Female,15_19,0
2012,4,European,Female,20_24,3
2012,4,European,Female,25_29,3
2012,4,European,Female,30_34,6
2012,4,European,Female,35_39,3
2012,4,European,Female,40_44,6
2012,4,European,Female,45_49,12
2012,4,European,Female,50_54,24
2012,4,European,Female,55_59,18
2012,4,European,Female,60_64,33
2012,4,European,Female,65_69,45
2012,4,European,Female,70_74,66
2012,4,European,Female,75_79,99
2012,4,European,Female,80_84,129
2012,4,European,Female,85_89,219
2012,4,European,Female,90_94,159
2012,4,European,Female,95_,81
2012,4,European,Female,10_14,0
2012,4,European,Male,00_00,9
2012,4,European,Male,01_04,0
2012,4,European,Male,05_09,0
2012,4,European,Male,15_19,6
2012,4,European,Male,20_24,6
2012,4,European,Male,25_29,6
2012,4,European,Male,30_34,3
2012,4,European,Male,35_39,12
2012,4,European,Male,40_44,9
2012,4,European,Male,45_49,15
2012,4,European,Male,50_54,30
2012,4,European,Male,55_59,39
2012,4,European,Male,60_64,60
2012,4,European,Male,65_69,81
2012,4,European,Male,70_74,114
2012,4,European,Male,75_79,123
2012,4,European,Male,80_84,183
2012,4,European,Male,85_89,147
2012,4,European,Male,90_94,78
2012,4,European,Male,95_,27
2012,4,European,Male,10_14,0
2012,4,Māori,Female,00_00,3
2012,4,Māori,Female,01_04,3
2012,4,Māori,Female,05_09,0
2012,4,Māori,Female,15_19,3
2012,4,Māori,Female,20_24,0
2012,4,Māori,Female,25_29,0
2012,4,Māori,Female,30_34,3
2012,4,Māori,Female,35_39,3
2012,4,Māori,Female,40_44,3
2012,4,Māori,Female,45_49,6
2012,4,Māori,Female,50_54,6
2012,4,Māori,Female,55_59,3
2012,4,Māori,Female,60_64,12
2012,4,Māori,Female,65_69,15
2012,4,Māori,Female,70_74,9
2012,4,Māori,Female,75_79,9
2012,4,Māori,Female,80_84,6
2012,4,Māori,Female,85_89,9
2012,4,Māori,Female,90_94,3
2012,4,Māori,Female,95_,0
2012,4,Māori,Female,10_14,0
2012,4,Māori,Male,00_00,0
2012,4,Māori,Male,01_04,3
2012,4,Māori,Male,05_09,3
2012,4,Māori,Male,15_19,0
2012,4,Māori,Male,20_24,3
2012,4,Māori,Male,25_29,3
2012,4,Māori,Male,30_34,3
2012,4,Māori,Male,35_39,3
2012,4,Māori,Male,40_44,6
2012,4,Māori,Male,45_49,3
2012,4,Māori,Male,50_54,18
2012,4,Māori,Male,55_59,9
2012,4,Māori,Male,60_64,12
2012,4,Māori,Male,65_69,15
2012,4,Māori,Male,70_74,15
2012,4,Māori,Male,75_79,15
2012,4,Māori,Male,80_84,15
2012,4,Māori,Male,85_89,6
2012,4,Māori,Male,90_94,3
2012,4,Māori,Male,95_,0
2012,4,Māori,Male,10_14,0
2012,4,Asian,Female,00_00,0
2012,4,Asian,Female,01_04,3
2012,4,Asian,Female,05_09,0
2012,4,Asian,Female,15_19,0
2012,4,Asian,Female,20_24,0
2012,4,Asian,Female,25_29,0
2012,4,Asian,Female,30_34,0
2012,4,Asian,Female,35_39,0
2012,4,Asian,Female,40_44,0
2012,4,Asian,Female,45_49,0
2012,4,Asian,Female,50_54,3
2012,4,Asian,Female,55_59,3
2012,4,Asian,Female,60_64,0
2012,4,Asian,Female,65_69,0
2012,4,Asian,Female,70_74,6
2012,4,Asian,Female,75_79,6
2012,4,Asian,Female,80_84,3
2012,4,Asian,Female,85_89,6
2012,4,Asian,Female,90_94,3
2012,4,Asian,Female,95_,0
2012,4,Asian,Female,10_14,0
2012,4,Asian,Male,00_00,3
2012,4,Asian,Male,01_04,0
2012,4,Asian,Male,05_09,0
2012,4,Asian,Male,15_19,0
2012,4,Asian,Male,20_24,0
2012,4,Asian,Male,25_29,0
